origin;sent_id;sentence;source_term;CHV_selection;CHV_substitution;CHV_sim_score;MLM_selection;MLM_substitution;MLM_sim_score
House;154561;We use your unique cancer cell signature;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['tumor', 'stem', 'blood', 'normal', 'plasma', 'inflammatory', 'lung', 'brain', 'tissue', 'breast'];blood;0
House;154562;To create a targeted lymphoma vaccine.;lymphoma;['lymphoma'];lymphoma;100.0;['flu', 'HIV', 'state', 'cancer', 'virus', 'viral', 'tumor', 'newborn', 'DNA', 'cell'];cancer;14
House;154584;Some lymphomas affect cognition.;lymphomas;['lymphoma'];lymphoma;100.0;['depression', 'disorders', 'problems', 'drugs', 'weakness', 'infections', 'diabetes', 'medications', 'difficulties', 'strokes'];disorders;14
House;154677;That she has lymphoma and we gave her a dangerous vaccine.;lymphoma;['lymphoma'];lymphoma;100.0;['diabetes', 'HIV', 'pneumonia', 'cancer', 'depression', 'tuberculosis', 'AIDS', 'seizure', 'flu', 'cough'];diabetes;14
House;154684;But we know she has lymphoma.;lymphoma;['lymphoma'];lymphoma;100.0;['diabetes', 'depression', 'cancer', 'HIV', 'pneumonia', 'seizure', 'AIDS', 'tuberculosis', 'tumor', 'pain'];diabetes;14
House;154686;That indicates lymphoma.;lymphoma;['lymphoma'];lymphoma;100.0;['infection', 'pneumonia', 'inflammation', 'diabetes', 'tumor', 'cancer', 'reactive', 'bleeding', 'blood', 'HIV'];cancer;14
House;154690;You don't have lymphoma.;lymphoma;['lymphoma'];lymphoma;100.0;['diabetes', 'cancer', 'pneumonia', 'pain', 'bleeding', 'seizure', 'blood', 'infection', 'symptoms', 'fever'];diabetes;14
House;154691;But you said my appendix was full of cancer cells.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['tumor', 'blood', 'normal', 'inflammatory', 'plasma', 'white', 'red', 'fat', 'brain', 'abnormal'];blood;0
House;154701;Maybe we didn't cause the fever.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['pain', 'cough', 'infection', 'flu', 'seizure', 'bleeding', 'headache', 'pneumonia', 'nausea', 'confusion'];infection;36
House;154703;And her fever spiked.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['temperature', 'pain', 'temperatures', 'symptoms', 'nausea', 'BP', 'cough', 'pulse', 'headache', 'pressure'];symptoms;0
House;154773;A g.I. Infection causes malabsorption,;malabsorption;['malabsorption'];malabsorption;100.0;['pneumonia', 'nausea', 'depression', 'confusion', 'fever', 'weakness', 'pain', 'headache', 'infection', 'congestion'];pneumonia;21
House;154983;So you think I might have this Sjogrens because of my lack of discharge?;Sjogrens;['sicca syndrome'];sicca syndrome;20.0;['weakness', 'stopped', 'syndrome', 'problem', 'symptoms', 'problems', 'infection', 'condition', 'disease', 'heart'];symptoms;29
House;155038;And the biopsy confirms it was full of abnormal cells consistent with lymphoma.;lymphoma;['lymphoma'];lymphoma;100.0;['tumor', 'inflammation', 'infection', 'cancer', 'blood', 'pneumonia', 'reactive', 'diabetes', 'bone', 'tuberculosis'];infection;0
House;155087;Whatever he's onto doesn't change the fact that she has lymphoma and we gave her a dangerous vaccine.;lymphoma;['lymphoma'];lymphoma;100.0;['cancer', 'diabetes', 'HIV', 'pneumonia', 'AIDS', 'tuberculosis', 'NHL', 'depression', 'tumor', 'disease'];cancer;14
House;155090;Which doesn't fit lymphoma.;lymphoma;['lymphoma'];lymphoma;100.0;['tumor', 'cancer', 'infection', 'diagnosis', 'liver', 'lung', 'disease', 'pneumonia', 'blood', 'HIV'];diagnosis;12
House;155091;We know she has the cell atypia that indicates lymphoma.;lymphoma;['lymphoma'];lymphoma;100.0;['inflammation', 'cancer', 'tumor', 'infection', 'diabetes', 'MAC', 'pneumonia', 'invasion', 'reactive', 'contamination'];cancer;14
House;155097;We gave her the vaccine and her fever spiked, seems to me...;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['temperature', 'temperatures', 'flu', 'symptoms', 'infection', 'blood', 'level', 'headache', 'pain', 'pressure'];symptoms;0
House;155121;Four thousand pages, not one word about BMs.;BMs;['burning mouth syndrome', 'oral dysaesthesia'];burning mouth syndrome;20.0;['fingers', 'words', 'time', 'notes', 'year', 'intervals', 'date', 'pm', 'pauses', 'answers'];fingers;0
House;155300;But my appendix was full of cancer cells.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['tumor', 'normal', 'inflammatory', 'blood', 'white', 'fat', 'plasma', 'small', 'red', 'large'];blood;0
House;155303;We gave her the vaccine, and her fever spiked.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['temperature', 'temperatures', 'flu', 'symptoms', 'blood', 'infection', 'BP', 'level', 'pain', 'levels'];symptoms;0
House;155318;A G.I. infection causes malabsorption, granulomatous buildup of cells.;malabsorption;['malabsorption'];malabsorption;100.0;['inflammation', 'swelling', 'infection', 'pneumonia', 'penetration', 'large', 'increased', 'contraction', 'starvation', 'significant'];infection;12
House;155353;I have a cough.;cough;['coughing', 'cough symptom'];coughing;100.0;['fever', 'cold', 'headache', 'sob', 'pulse', 'fall', 'temperature', 'gag', 'seizure', 'murmur'];fever;0
House;155396;And there's no sign of trauma.;trauma;['trauma', 'injury from an external force', 'injuries wounds', 'physical wound'];trauma;100.0;['infection', 'bleeding', 'injury', 'bleed', 'fracture', 'swelling', 'fall', 'surgery', 'pneumonia', 'seizure'];infection;17
House;155529;We think a severe allergic reaction could be causing systemic breakdown.;allergic;['allergy', 'hypersensitivity symptom', 'hypersensitivity'];allergy;92.0;['drug', 'inflammatory', 'chemical', 'medication', 'systemic', 'stress', 'immune', 'local', 'alcohol', 'anxiety'];drug;40
House;155554;Could be some kind of neuropathy.;neuropathy;['neuropathy'];neuropathy;100.0;['weakness', 'infection', 'diabetes', 'pain', 'depression', 'stroke', 'pneumonia', 'anxiety', 'cancer', 'headache'];diabetes;25
House;155560;Wouldn't cause the edema or dissection.;edema;['edema', 'swelling due to excess fluid', 'anasarca'];swelling due to excess fluid;22.0;['bleeding', 'swelling', 'bleed', 'inflammation', 'mass', 'leak', 'infection', 'pneumonia', 'stroke', 'tumor'];swelling;20
House;155561;But cancer could.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['infection', 'tumor', 'surgery', 'radiation', 'pneumonia', 'diabetes', 'inflammation', 'stroke', 'liver', 'pain'];infection;33
House;155623;She was screaming she was being sucked into a black hole, ao we should look for a tumor in her anus?;tumor;['tumor'];tumor;100.0;['mass', 'cancer', 'lump', 'defect', 'bleed', 'bleeding', 'disease', 'tear', 'node', 'blood'];cancer;18
House;155627;Get an mra with contrast to see if she has an aneurysm, unless you think Cuddy's gonna go for the mind reading.;aneurysm;['aneurysm', 'berry aneurysm', 'fusiform aneurysm'];aneurysm;100.0;['artery', 'arch', 'stroke', 'AAA', 'MI', 'aura', 'eye', 'area', 'MR', 'echo'];artery;43
House;155685;Coincidentally, she could also have a stroke if we do nothing.;stroke;['stroke', 'acute stroke'];stroke;100.0;['seizure', 'headache', 'pneumonia', 'bleed', 'MI', 'fall', 'weakness', 'cough', 'murmur', 'concussion'];pneumonia;13
House;155774;What if it's obscuring a tumor?;tumor;['tumor'];tumor;100.0;['mass', 'kidney', 'cancer', 'liver', 'lung', 'nerve', 'heart', 'stomach', 'stroke', 'fracture'];cancer;18
House;155949;Since we already ruled out trauma, the dissection is probably genetic.;trauma;['trauma', 'injury from an external force', 'injuries wounds', 'physical wound'];trauma;100.0;['injury', 'bleeding', 'fracture', 'surgery', 'stroke', 'infection', 'injuries', 'cancer', 'pain', 'bleed'];infection;17
House;155951;If it was an allergy, she'd be getting better, not worse.;allergy;['allergy', 'hypersensitivity', 'hypersensitivity symptom'];allergy;100.0;['infection', 'injection', 'ache', 'irritation', 'aura', 'illness', 'appetite', 'artifact', 'reaction', 'emergency'];infection;15
House;155981;If there was any sign of inflammation, that would make sense.;inflammation;['inflammation'];inflammation;100.0;['infection', 'pain', 'bleeding', 'irritation', 'trauma', 'fever', 'congestion', 'drainage', 'injury', 'swelling'];infection;46
House;155988;"That's the same as the brain shouting, ""You have cancer"".";cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['diabetes', 'blood', 'stroke', 'depression', 'pain', 'pneumonia', 'weakness', 'nausea', 'tumor', 'brain'];diabetes;33
House;155989;She was screaming she was being sucked into a black hole, so we should look for a tumor in her anus?;tumor;['tumor'];tumor;100.0;['mass', 'cancer', 'lump', 'bleed', 'defect', 'bleeding', 'CA', 'blood', 'stroke', 'tear'];cancer;18
House;155991;Get an MRA with contrast to see if she has an aneurysm, unless you think Cuddy's gonna go for the mind reading.;aneurysm;['aneurysm', 'berry aneurysm', 'fusiform aneurysm'];aneurysm;100.0;['artery', 'arch', 'stroke', 'AAA', 'MI', 'aura', 'eye', 'area', 'MR', 'echo'];artery;43
House;156015;She could stroke out.;stroke;['stroke', 'acute stroke'];stroke;100.0;['pass', 'run', 'bleed', 'call', 'stick', 'fall', 'walk', 'breathe', 'speak', 'rule'];run;22
House;156085;How'd you know Cuddy...;Cuddy;[];;;['time', 'vent', 'hospital', 'urine', 'history', 'water', 'temperature', 'cancer'];hospital;18
House;156114;No myxomatous changes.;myxomatous;[];;;['acute', 'sensory', 'skin', 'ST', 'significant', 'focal', 'MS', 'inflammatory', 'interval', 'bony'];acute;36
House;156123;We think a severe allergic reaction could be causing a systemic breakdown.;allergic;['allergy', 'hypersensitivity symptom', 'hypersensitivity'];allergy;92.0;['drug', 'inflammatory', 'chemical', 'medication', 'systemic', 'stress', 'immune', 'anxiety', 'alcohol', 'local'];drug;40
House;156151;So we should look for a tumor in her anus.;tumor;['tumor'];tumor;100.0;['mass', 'cancer', 'lump', 'bleed', 'stone', 'node', 'bleeding', 'tear', 'fracture', 'blood'];cancer;18
House;156153;Get an MRA with contrast to see if she has an aneurysm.;aneurysm;['aneurysm', 'berry aneurysm', 'fusiform aneurysm'];aneurysm;100.0;['AAA', 'MI', 'arch', 'artery', 'MR', 'area', 'infection', 'echo', 'stroke', 'bleed'];infection;29
House;156291;A full set of armor would protect against visible trauma, but not transmitted concussive force.;trauma;['trauma', 'injury from an external force', 'injuries wounds', 'physical wound'];trauma;100.0;['injury', 'injuries', 'damage', 'fracture', 'assault', 'wounds', 'bleeding', 'violence', 'pain', 'head'];injury;17
House;156296;A hematoma is more likely.;hematoma;['hematoma'];hematoma;100.0;['pneumonia', 'mass', 'tumor', 'fracture', 'bleed', 'infection', 'vegetation', 'bleeding', 'stroke', 'leak'];tumor;31
House;156306;I know that, in your own demented way, you think you're looking out for me.;demented;['demented'];demented;100.0;['confused', 'normal', 'mental', 'improved', 'altered', 'Alzheimer', 'swollen', 'reduced', 'cognitive', 'depressed'];normal;17
House;156329;A pox indeed is...;pox;['cowpox'];cowpox;67.0;['pm', 'lung', 'flu', 'pulmonary', 'chest', 'repeat', 'patient', 'CT', 'heart', 'ray'];lung;0
House;156404;The heart problem we ruled out, we now have to rule back in.;heart;['heart disease'];heart disease;59.0;['lung', 'kidney', 'liver', 'pulmonary', 'cardiac', 'respiratory', 'blood', 'stomach', 'brain', 'stroke'];lung;0
House;156408;Trichinosis from eating infected meat?;Trichinosis;['trichinosis'];trichinosis;100.0;['pain', 'irritation', 'depression', 'fever', 'infection', 'bleeding', 'Fever', 'withdrawal', 'Depression', 'fatigue'];infection;25
House;156449;Feels like they're on fire! Rhabdomyolysis means his kidneys are failing.;Rhabdomyolysis;['rhabdomyolysis'];rhabdomyolysis;100.0;['infection', 'weakness', 'pain', 'fatigue', 'pneumonia', 'blood', 'depression', 'heart', 'failure', 'shock'];infection;11
House;156450;I recommend a full cancer workup...;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['stroke', 'infectious', 'HIV', 'cardiac', 'trauma', 'viral', 'metabolic', 'surgical', 'liver', 'radiation'];trauma;17
House;156570;I recommend we start with a full cancer workup, starting with the-- which one of you checked out the apartment?;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['psychiatric', 'trauma', 'alcohol', 'medical', 'stroke', 'HIV', 'infectious', 'seizure', 'suicide', 'anxiety'];medical;18
House;156622;Seizure right after a fight obviously suggests concussion.;concussion;['brain concussion', 'mild concussion'];brain concussion;70.0;['stroke', 'seizure', 'headache', 'injury', 'trauma', 'pneumonia', 'neglect', 'confusion', 'infection', 'depression'];injury;31
House;156624;A full set of armor would protect againt visible trauma, but not transmitted concussive force.;trauma;['trauma', 'injury from an external force', 'injuries wounds', 'physical wound'];trauma;100.0;['injury', 'injuries', 'damage', 'head', 'fracture', 'assault', 'wounds', 'violence', 'vehicle', 'bullet'];injury;17
House;156633;I still think a hematoma is more likely.;hematoma;['hematoma'];hematoma;100.0;['bleed', 'mass', 'stroke', 'tumor', 'pneumonia', 'fracture', 'seizure', 'fall', 'leak', 'infection'];stroke;29
House;156653;Listen, I know that, in your own demented way, you think you're looking out for me.;demented;['demented'];demented;100.0;['improved', 'mental', 'normal', 'altered', 'confused', 'Alzheimer', 'reduced', 'depressed', 'psychiatric', 'thought'];normal;17
House;156658;No signs of hematoma.;hematoma;['hematoma'];hematoma;100.0;['infection', 'bleeding', 'drainage', 'bleed', 'discharge', 'trauma', 'leak', 'pain', 'pneumonia', 'fever'];bleeding;15
House;156685;A pox indeed is;pox;['cowpox'];cowpox;67.0;['murmur', 'heart', 'year', 'history', 'CT', 'pneumonia', 'stroke', 'lung', 'child', 'fracture'];heart;0
House;156686;We just thought it was a concussion.;concussion;['brain concussion', 'mild concussion'];brain concussion;70.0;['seizure', 'stroke', 'pneumonia', 'cold', 'headache', 'burn', 'shock', 'fall', 'tear', 'bleed'];pneumonia;25
House;156724;Tachycardia--we need to shock him back into rhythm.;Tachycardia;['rapid heartbeat', 'rapid and irregular heartbeat'];rapid heartbeat;31.0;['Rhythm', 'rhythm', 'Depression', 'shock', 'arrest', 'depression', 'flutter', 'anxiety', 'Shock', 'pauses'];Depression;11
House;156733;There is an infection that can cause skin and neurological damage and spreads rapidly without treatment.;skin;['skin diseases', 'dermopathy'];skin diseases;53.0;['liver', 'brain', 'muscle', 'lung', 'tissue', 'blood', 'heart', 'kidney', 'face', 'bone'];brain;44
House;156828;Start treatment for trichinosis and confirm with a muscle biopsy.;trichinosis;['trichinosis'];trichinosis;100.0;['pneumonia', 'tuberculosis', 'infection', 'yeast', 'HIV', 'cancer', 'fever', 'bacteria', 'fungus', 'MAC'];infection;25
House;156896;Rhabdomyolysis means his kidneys are failing.;Rhabdomyolysis;['rhabdomyolysis'];rhabdomyolysis;100.0;['infection', 'Depression', 'retention', 'HIV', 'weakness', 'failure', 'pneumonia', 'MR', 'shock', 'suppression'];infection;11
House;156899;Irecommendwe startwith a full cancer workup, starting with the-- which one of you checked out the apartment?;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['psychiatric', 'trauma', 'stroke', 'medical', 'seizure', 'cardiac', 'anxiety', 'alcohol', 'liver', 'suicide'];trauma;17
House;156905;If it's cancer, it's as good a place as any to start.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['stable', 'bleeding', 'removed', 'back', 'improved', 'clean', 'normal', 'healthy', 'improving', 'chronic'];chronic;46
House;156930;But it's definitely not cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['blood', 'tumor', 'liver', 'normal', 'lung', 'inflammation', 'stomach', 'heart', 'infection', 'bleeding'];blood;0
House;157003;Wilson's not like us.;Wilson;['hepatolenticular degeneration'];hepatolenticular degeneration;13.0;['Parents', 'Makes', 'Daughter', 'Children', 'Family', 'Things'];Children;43
House;157105;Which in combination with an erratic heart rate, usually indicates-- endocarditis.;endocarditis;['inflammation of the heart valve'];inflammation of the heart valve;23.0;['pneumonia', 'infection', 'fever', 'MI', 'inflammation', 'vegetation', 'shock', 'infections', 'congestion', 'MR'];pneumonia;35
