origin;sent_id;sentence;entity_count;BERN_extracted_ngram;BERN_entity_type;msh_id;MESHtoCUIs
wiki_auto;3007;Third, for some color blind people, color can only be distinguished if there is a sufficient ''mass'' of color: thin lines might appear black, while a thicker line of the same color can be perceived as having color.Designers should also note that red-blue and yellow-blue color combinations are generally safe.;1;color blind;disease;Unknown;[]
wiki_auto;3014;Besides simple perception, akinetopsia also disturbs visuomotor tasks, such as reaching for objects and catching objects.;1;akinetopsia;disease;Unknown;[]
wiki_auto;3016;Inconspicuous akinetopsia can be selectively and temporarily induced using transcranial magnetic stimulation (TMS) of area V5 of the visual cortex in healthy subjects.;1;akinetopsia;disease;Unknown;[]
wiki_auto;3018;While Pelak and Hoyt have recorded an Alzheimer's case study, there has not been much research done on the subject yet.;1;Alzheimer's;disease;D000544;['C0002395', 'C0011265', 'C0750901', 'C0494463', 'C0750900', 'C0276496', 'C0546126']
wiki_auto;3019;Ischemic colitis (also spelled ischaemic colitis) is a medical condition in which inflammation and injury of the large intestine result from inadequate blood supply.;1;Ischemic colitis;disease;D017091;['C0162529']
wiki_auto;3019;Ischemic colitis (also spelled ischaemic colitis) is a medical condition in which inflammation and injury of the large intestine result from inadequate blood supply.;2;ischaemic colitis;disease;D017091;['C0162529']
wiki_auto;3019;Ischemic colitis (also spelled ischaemic colitis) is a medical condition in which inflammation and injury of the large intestine result from inadequate blood supply.;3;inflammation;disease;D007249;['C0021368']
wiki_auto;3019;Ischemic colitis (also spelled ischaemic colitis) is a medical condition in which inflammation and injury of the large intestine result from inadequate blood supply.;4;injury of the large intestine;disease;Unknown;[]
wiki_auto;3020;Despite not causing identifiable symptoms a silent stroke still causes damage to the brain, and places the patient at increased risk for both transient ischemic attack and major stroke in the future.;1;stroke;disease;D020521;['C0038454', 'C0751956']
wiki_auto;3020;Despite not causing identifiable symptoms a silent stroke still causes damage to the brain, and places the patient at increased risk for both transient ischemic attack and major stroke in the future.;2;transient ischemic attack;disease;D002546;['C0007787', 'C0917805', 'C0751022', 'C0472381', 'C0751020', 'C0751021', 'C0751019', 'C1527335']
wiki_auto;3020;Despite not causing identifiable symptoms a silent stroke still causes damage to the brain, and places the patient at increased risk for both transient ischemic attack and major stroke in the future.;3;major stroke;disease;D015168;['C0023702', 'C0023703']
wiki_auto;3021;Approximately 770,000 of these strokes were symptomatic and 11 million were first-ever silent MRI infarcts or hemorrhages.;2;hemorrhages;disease;D006470;['C0019080']
wiki_auto;3022;Silent strokes typically cause lesions which are detected via the use of neuroimaging such as MRI.;1;strokes;disease;D020521;['C0038454', 'C0751956']
wiki_auto;3023;Women appear to be at increased risk for silent stroke, with hypertension and current cigarette smoking being amongst the predisposing factors.These types of strokes include lacunar and other ischemic strokes and minor hemorrhages.;1;stroke;disease;D020521;['C0038454', 'C0751956']
wiki_auto;3023;Women appear to be at increased risk for silent stroke, with hypertension and current cigarette smoking being amongst the predisposing factors.These types of strokes include lacunar and other ischemic strokes and minor hemorrhages.;2;hypertension;disease;D006973;['C0020538']
wiki_auto;3023;Women appear to be at increased risk for silent stroke, with hypertension and current cigarette smoking being amongst the predisposing factors.These types of strokes include lacunar and other ischemic strokes and minor hemorrhages.;3;strokes;disease;D020521;['C0038454', 'C0751956']
wiki_auto;3023;Women appear to be at increased risk for silent stroke, with hypertension and current cigarette smoking being amongst the predisposing factors.These types of strokes include lacunar and other ischemic strokes and minor hemorrhages.;4;lacunar and other ischemic strokes;disease;D059409;['C0333559', 'C3178801']
wiki_auto;3023;Women appear to be at increased risk for silent stroke, with hypertension and current cigarette smoking being amongst the predisposing factors.These types of strokes include lacunar and other ischemic strokes and minor hemorrhages.;5;minor hemorrhages;disease;D006470;['C0019080']
wiki_auto;3025;A silent stroke typically affects regions of the brain associated with various thought processes, mood regulation and cognitive functions and is a leading cause of vascular cognitive impairment and may also lead to a loss of urinary bladder control.In the Cardiovascular Health Study, a population study conducted among 3,660 adults over the age of 65.;1;silent stroke;disease;Unknown;[]
wiki_auto;3025;A silent stroke typically affects regions of the brain associated with various thought processes, mood regulation and cognitive functions and is a leading cause of vascular cognitive impairment and may also lead to a loss of urinary bladder control.In the Cardiovascular Health Study, a population study conducted among 3,660 adults over the age of 65.;2;vascular cognitive impairment;disease;Unknown;[]
wiki_auto;3025;A silent stroke typically affects regions of the brain associated with various thought processes, mood regulation and cognitive functions and is a leading cause of vascular cognitive impairment and may also lead to a loss of urinary bladder control.In the Cardiovascular Health Study, a population study conducted among 3,660 adults over the age of 65.;3;loss of urinary bladder control;disease;D014549;['C0042024']
wiki_auto;3025;A silent stroke typically affects regions of the brain associated with various thought processes, mood regulation and cognitive functions and is a leading cause of vascular cognitive impairment and may also lead to a loss of urinary bladder control.In the Cardiovascular Health Study, a population study conducted among 3,660 adults over the age of 65.;4;Cardiovascular Health;disease;Unknown;[]
wiki_auto;3026;31% showed evidence of silent stroke in neuroimaging studies utilizing MRI.;1;silent stroke;disease;Unknown;[]
wiki_auto;3027;It is estimated that silent strokes are five times more common than symptomatic stroke.A silent stroke differs from a transient ischemic attack (TIA).;1;silent strokes;disease;D013474;['C0038819']
wiki_auto;3027;It is estimated that silent strokes are five times more common than symptomatic stroke.A silent stroke differs from a transient ischemic attack (TIA).;2;stroke;disease;D020521;['C0038454', 'C0751956']
wiki_auto;3027;It is estimated that silent strokes are five times more common than symptomatic stroke.A silent stroke differs from a transient ischemic attack (TIA).;3;stroke;disease;D020521;['C0038454', 'C0751956']
wiki_auto;3027;It is estimated that silent strokes are five times more common than symptomatic stroke.A silent stroke differs from a transient ischemic attack (TIA).;4;transient ischemic attack;disease;D002546;['C0007787', 'C0917805', 'C0751022', 'C0472381', 'C0751020', 'C0751021', 'C0751019', 'C1527335']
wiki_auto;3027;It is estimated that silent strokes are five times more common than symptomatic stroke.A silent stroke differs from a transient ischemic attack (TIA).;5;TIA;disease;D002546;['C0007787', 'C0917805', 'C0751022', 'C0472381', 'C0751020', 'C0751021', 'C0751019', 'C1527335']
wiki_auto;3030;Ischemic stroke: occurs when a blood vessel supplying blood to the brain becomes blocked.;1;stroke;disease;D020521;['C0038454', 'C0751956']
wiki_auto;3030;Ischemic stroke: occurs when a blood vessel supplying blood to the brain becomes blocked.;2;Ischemic stroke;disease;Unknown;[]
wiki_auto;3032;This type of stroke accounts for approximately 87 percent of all stroke cases.;1;stroke;disease;D020521;['C0038454', 'C0751956']
wiki_auto;3032;This type of stroke accounts for approximately 87 percent of all stroke cases.;2;stroke;disease;D020521;['C0038454', 'C0751956']
wiki_auto;3033;Hemorrhagic stroke: occurs when a blood vessel supplying blood to the brain becomes weakened and ruptures.;1;Hemorrhagic stroke;disease;D020300;['C0151699', 'C0553692', 'C0751893']
wiki_auto;3033;Hemorrhagic stroke: occurs when a blood vessel supplying blood to the brain becomes weakened and ruptures.;2;Hemorrhagic stroke;disease;D020300;['C0151699', 'C0553692', 'C0751893']
wiki_auto;3035;Typically hemorrhagic stroke is caused by two types of weakened blood vessel: aneurysms and arteriovenous malformations (AVMs).;1;hemorrhagic stroke;disease;D020300;['C0151699', 'C0553692', 'C0751893']
wiki_auto;3035;Typically hemorrhagic stroke is caused by two types of weakened blood vessel: aneurysms and arteriovenous malformations (AVMs).;2;aneurysms;disease;D000783;['C0002940', 'C0333099', 'C2713497']
wiki_auto;3035;Typically hemorrhagic stroke is caused by two types of weakened blood vessel: aneurysms and arteriovenous malformations (AVMs).;3;arteriovenous malformations;disease;D001165;['C0003857']
wiki_auto;3035;Typically hemorrhagic stroke is caused by two types of weakened blood vessel: aneurysms and arteriovenous malformations (AVMs).;4;AVMs;disease;D001165;['C0003857']
wiki_auto;3036;Lacunar infarcts (LACI) are small (0.2 to 15 mm in diameter) noncortical (does not affect cerebral cortex) infarcts caused by the occlusion of a single penetrating branch of a larger blood vessel that provides blood to the brain's deep structures including the white matter.;1;Lacunar infarcts;disease;D059409;['C0333559', 'C3178801']
wiki_auto;3036;Lacunar infarcts (LACI) are small (0.2 to 15 mm in diameter) noncortical (does not affect cerebral cortex) infarcts caused by the occlusion of a single penetrating branch of a larger blood vessel that provides blood to the brain's deep structures including the white matter.;2;infarcts;disease;D007238;['C0021308']
wiki_auto;3037;LACIs are strongly associated with the development of white matter lesions (WML) which can be detected via the use of computerized tomography (CT scans).;1;white matter lesions;disease;D056784;['C0270612', 'C1858991']
wiki_auto;3037;LACIs are strongly associated with the development of white matter lesions (WML) which can be detected via the use of computerized tomography (CT scans).;2;WML;disease;Unknown;[]
wiki_auto;3039;"Muscle atrophy results from a co-morbidity of several common diseases, including cancer, AIDS, congestive heart failure, COPD (chronic obstructive pulmonary disease), renal failure, and severe burns; patients who have ''cachexia'' in these disease settings have a poor prognosis.";7;burns;disease;D002056;['C0006434']
wiki_auto;3039;"Muscle atrophy results from a co-morbidity of several common diseases, including cancer, AIDS, congestive heart failure, COPD (chronic obstructive pulmonary disease), renal failure, and severe burns; patients who have ''cachexia'' in these disease settings have a poor prognosis.";8;cachexia;disease;D002100;['C0006625']
wiki_auto;3041;Muscle atrophy occurs by a change in the normal balance between protein synthesis and protein degradation.;1;Muscle atrophy;disease;D009133;['C0026846', 'C0270948']
wiki_auto;3042;During atrophy, there is a down-regulation of protein synthesis pathways, and an activation of protein degradation.;1;atrophy;disease;D055093;['C2350270', 'C2350271']
wiki_auto;3042;During atrophy, there is a down-regulation of protein synthesis pathways, and an activation of protein degradation.;2;atrophy;disease;D055093;['C2350270', 'C2350271']
wiki_auto;3044;The particular protein degradation pathway which seems to be responsible for much of the muscle loss seen in a muscle undergoing atrophy is the ATP-dependent ubiquitin/proteasome pathway.;1;muscle;disease;Unknown;[]
wiki_auto;3044;The particular protein degradation pathway which seems to be responsible for much of the muscle loss seen in a muscle undergoing atrophy is the ATP-dependent ubiquitin/proteasome pathway.;2;atrophy;disease;D055093;['C2350270', 'C2350271']
wiki_auto;3044;The particular protein degradation pathway which seems to be responsible for much of the muscle loss seen in a muscle undergoing atrophy is the ATP-dependent ubiquitin/proteasome pathway.;3;ATP;drug;Unknown;[]
wiki_auto;3044;The particular protein degradation pathway which seems to be responsible for much of the muscle loss seen in a muscle undergoing atrophy is the ATP-dependent ubiquitin/proteasome pathway.;4;ubiquitin;gene;Unknown;[]
wiki_auto;3045;In this system, particular proteins are targeted for destruction by the ligation of at least four copies of a small peptide called ubiquitin onto a substrate protein.;1;ubiquitin;gene;Unknown;[]
wiki_auto;3048;Muscle atrophy can be opposed by the signaling pathways which induce muscle hypertrophy, or an increase in muscle size.;3;Muscle atrophy;disease;D009133;['C0026846', 'C0270948']
wiki_auto;3048;Muscle atrophy can be opposed by the signaling pathways which induce muscle hypertrophy, or an increase in muscle size.;4;muscle hypertrophy;disease;Unknown;[]
wiki_auto;3051;The branched-chain amino acids or BCAAs (leucine, isoleucine, and valine) are critical to this process, in addition to lysine and other amino acids.;1;amino acids;drug;Unknown;[]
