origin;sent_id;sentence;entity_count;BERN_extracted_ngram;BERN_entity_type;msh_id;MESHtoCUIs;BERN_CUI_semtypes;BERN_CUI_to_CHV_ID;BERN_CHV_terms;BERN_CHV_freq_scores;exact_match_CUIs;exact_match_CUI_semtypes;exact_match_CUI_to_CHV_ID;exact_match_CHV_terms;exact_match_CHV_freq_scores;qumls_CUIs;qumls_extracted_ngrams;qumls_matched_terms;qumls_CUI_semtypes;qumls_CUI_to_CHV_ID;qumls_CHV_terms;qumls_CHV_freq_scores
wiki_partially;3085;It is most commonly inherited from mutations on the X chromosome but the mapping of the human genome has shown there are many causative mutations-mutations capable of causing color blindness originate from at least 19 different chromosomes and 56 different genes (as shown online at the Online Mendelian Inheritance in Man (OMIM) database at Johns Hopkins University).;1;color blindness;disease;Unknown;[];[];[];[];[];['C0242225', 'C0858618'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000024748'], []];[['color blindness'], []];[[0.555872364], []];['C0242225', 'C0858618'];['color blindness', 'color blindness'];['color blindness', 'Color blindness'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000024748'], []];[['color blindness'], []];[[0.555872364], []]
wiki_partially;3087;Color blindness affects a significant percentage of the population.;1;Color blindness;disease;Unknown;[];[];[];[];[];['C0242225', 'C0858618'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000024748'], []];[['color blindness'], []];[[0.555872364], []];['C0242225', 'C0858618', 'C0242225'];['Color blindness', 'Color blindness', 'Color blindness'];['Color blindness', 'Color blindness', 'color blindness'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000024748'], [], ['0000024748']];[['color blindness'], [], ['color blindness']];[[0.555872364], [], [0.555872364]]
wiki_partially;3088;Such findings may give an evolutionary reason for the high prevalence of red-green color blindness.;1;red-green color blindness;disease;D003117;['C0009398', 'C0242225', 'C0155018', 'C0155017', 'C0239777', 'C0155016', 'C0751042', 'C0155015', 'C0152200', 'C0751043'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T020': 'Acquired Abnormality'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000003180'], ['0000024748'], [], [], [], ['0000017444'], ['0000048384'], ['0000017443'], ['0000017214'], []];[['color vision deficiency'], ['color blindness'], [], [], [], ['red-green color blindness'], ['inherited color blindness'], ['protanopia'], ['achromatopsia'], []];[[-1.0], [0.555872364], [], [], [], [-1.0], [-1.0], [-1.0], [0.145361212], []];['C0155016'];[{'T047': 'Disease or Syndrome'}];[['0000017444']];[['red-green color blindness']];[[-1.0]];['C0155016'];['red-green color blindness'];['red-green color blindness'];[{'T047': 'Disease or Syndrome'}];[['0000017444']];[['red-green color blindness']];[[-1.0]]
wiki_partially;3091;Infants with hypothermia may feel cold when touched, with bright red skin and unusual lack of energy.;1;hypothermia;disease;D007035;['C0020672', 'C0274285'];[{'T033': 'Finding'}, {'T037': 'Injury or Poisoning'}];[['0000006499', '0000022655'], ['0000026820']];[['low body temperature', 'hypothermic'], ['accidental hypothermia']];[[0.658804554, -1.0], [-1.0]];['C0020672', 'C0413252', 'C0020673', 'C1963170'];[{'T033': 'Finding'}, {'T037': 'Injury or Poisoning'}, {'T061': 'Therapeutic or Preventive Procedure'}, {'T033': 'Finding'}];[['0000006499', '0000022655'], [], []];[['low body temperature', 'hypothermic'], [], []];[[0.658804554, -1.0], [], []];['C0020672', 'C0413252', 'C0020672', 'C0020673', 'C0413252', 'C1963170', 'C0020672'];['hypothermia', 'hypothermia', 'hypothermia', 'hypothermia', 'hypothermia', 'hypothermia', 'hypothermia'];['hypothermia', 'hypothermia', 'Hypothermia', 'Hypothermia', 'Hypothermia', 'Hypothermia', 'hypothermic'];[{'T033': 'Finding'}, {'T037': 'Injury or Poisoning'}, {'T033': 'Finding'}, {'T061': 'Therapeutic or Preventive Procedure'}, {'T037': 'Injury or Poisoning'}, {'T033': 'Finding'}, {'T033': 'Finding'}];[['0000006499', '0000022655'], [], ['0000006499', '0000022655'], [], [], ['0000006499', '0000022655']];[['low body temperature', 'hypothermic'], [], ['low body temperature', 'hypothermic'], [], [], ['low body temperature', 'hypothermic']];[[0.658804554, -1.0], [], [0.658804554, -1.0], [], [], [0.658804554, -1.0]]
wiki_partially;3100;Genocide scholars such as Gregory Stanton have postulated that conditions and acts that often occur before, during, and after genocide-such as dehumanization of victim groups, strong organization of genocidal groups, and denial of genocide by its perpetrators-can be identified and actions taken to stop genocides before they happen.;1;genocides;disease;Unknown;[];[];[];[];[];['C0017426'];[{'T054': 'Social Behavior'}];[];[];[];[];[];[];[];[];[];[]
wiki_partially;3103;In older adults, anal fissures may be caused by decreased blood flow to the area.;1;anal fissures;disease;D005401;['C0016167'];[{'T047': 'Disease or Syndrome'}];[['0000005071']];[['anal fissure']];[[0.369251999]];['C0016167'];[{'T047': 'Disease or Syndrome'}];[['0000005071']];[['anal fissure']];[[0.369251999]];['C0016167'];['anal fissures'];['anal fissures'];[{'T047': 'Disease or Syndrome'}];[['0000005071']];[['anal fissure']];[[0.369251999]]
wiki_partially;3105;Surgical procedures are generally reserved for people with anal fissure who have tried medical therapy for at least one to three months and have not healed.;1;anal fissure;disease;D005401;['C0016167'];[{'T047': 'Disease or Syndrome'}];[['0000005071']];[['anal fissure']];[[0.369251999]];['C0016167'];[{'T047': 'Disease or Syndrome'}];[['0000005071']];[['anal fissure']];[[0.369251999]];['C0016167'];['anal fissure'];['anal fissure'];[{'T047': 'Disease or Syndrome'}];[['0000005071']];[['anal fissure']];[[0.369251999]]
wiki_partially;3107;In infants, once an anal fissure has occurred, addressing underlying causes is usually enough to ensure healing occurs.;1;anal fissure;disease;D005401;['C0016167'];[{'T047': 'Disease or Syndrome'}];[['0000005071']];[['anal fissure']];[[0.369251999]];['C0016167'];[{'T047': 'Disease or Syndrome'}];[['0000005071']];[['anal fissure']];[[0.369251999]];['C0016167'];['anal fissure'];['anal fissure'];[{'T047': 'Disease or Syndrome'}];[['0000005071']];[['anal fissure']];[[0.369251999]]
wiki_partially;3116;"In the early 1980s she had a public row with her former friend Allen Ginsberg over his support for child pornography and pedophilia, in which Ginsberg said, ""The right wants to put me in jail,"" and Dworkin responded, ""Yes, they're very sentimental; I'd kill you.""";1;pedophilia;disease;D010378;['C0030764'];[{'T048': 'Mental or Behavioral Dysfunction'}];[['0000009391']];[['pedophilia']];[[0.150702928]];['C0030764'];[{'T048': 'Mental or Behavioral Dysfunction'}];[['0000009391']];[['pedophilia']];[[0.150702928]];['C0030764'];['pedophilia'];['pedophilia'];[{'T048': 'Mental or Behavioral Dysfunction'}];[['0000009391']];[['pedophilia']];[[0.150702928]]
wiki_partially;3125;There are ten different types of Leptospira that cause disease in humans.;1;Leptospira;disease;D014895;['C0043102'];[{'T047': 'Disease or Syndrome'}];[['0000013134']];[['weils disease']];[[0.590711935]];['C0023358'];[{'T007': 'Bacterium'}];[];[];[];[];[];[];[];[];[];[]
wiki_partially;3130;Opportunistic infections may be caused by bacteria, viruses, fungi and parasites that are normally controlled by the immune system.;1;Opportunistic infections;disease;D009894;['C0029118'];[{'T047': 'Disease or Syndrome'}];[['0000008975']];[['opportunistic infections']];[[0.694966765]];['C0029118'];[{'T047': 'Disease or Syndrome'}];[['0000008975']];[['opportunistic infections']];[[0.694966765]];['C0029118', 'C1842419'];['Opportunistic infections', 'Opportunistic infections'];['Opportunistic infections', 'No opportunistic infections'];[{'T047': 'Disease or Syndrome'}, {'T033': 'Finding'}];[['0000008975'], []];[['opportunistic infections'], []];[[0.694966765], []]
wiki_partially;3143;Lane died in a hospital in Memphis on September 26, 2003 of lung-related illnesses.;1;lung-related illnesses;disease;D016638;['C0010340'];[{'T047': 'Disease or Syndrome'}];[['0000003462']];[['critically ill']];[[0.674089198]];[];[];[];[];[];['C0221423', 'C0233492', 'C0024109'];['illnesses', 'related', 'lung'];['illnesses', 'elated', 'lung'];[{'T184': 'Sign or Symptom'}, {'T033': 'Finding'}, {'T023': 'Body Part, Organ, or Organ Component'}];[['0000021421'], ['0000023120']];[['illness'], ['elation']];[[0.868285351], [-1.0]]
wiki_partially;3147;The two vaccines have eradicated polio from most countries in the world, and reduced the worldwide incidence from an estimated 350,000 cases in 1988 to just 223 cases in 2012.;1;polio;disease;D011051;['C0032371', 'C1527258', 'C0751445', 'C0751446', 'C0751447'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000009892'], [], ['0000048436'], [], []];[['polio'], [], ['polioencephalitis'], [], []];[[0.573991483], [], [-1.0], [], []];['C0032371'];[{'T047': 'Disease or Syndrome'}];[['0000009892']];[['polio']];[[0.573991483]];['C0032371'];['polio'];['polio'];[{'T047': 'Disease or Syndrome'}];[['0000009892']];[['polio']];[[0.573991483]]
wiki_auto;1;Some foods including smoked foods, salt and salt-rich foods, red meat, processed meat, pickled vegetables, and bracken are associated with a higher risk of stomach cancer.;1;stomach cancer;disease;D013274;['C0038356', 'C0024623', 'C1708349'];[{'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}];[['0000011742'], ['0000007698'], []];[['stomach tumor'], ['stomach cancer'], []];[[0.488192193], [0.805170532], []];['C0024623', 'C0699791'];[{'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}];[['0000007698'], ['0000044550']];[['stomach cancer'], ['gastric carcinoma']];[[0.805170532], [0.344480295]];['C0024623', 'C0699791', 'C0024623', 'C0024623', 'C0699791'];['stomach cancer', 'stomach cancer', 'stomach cancer', 'stomach cancer', 'stomach cancer'];['stomach cancer', 'stomach cancer', 'stomach cancers', 'Stomach cancer', 'Stomach cancer'];[{'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}];[['0000007698'], ['0000044550'], ['0000007698'], ['0000007698'], ['0000044550']];[['stomach cancer'], ['gastric carcinoma'], ['stomach cancer'], ['stomach cancer'], ['gastric carcinoma']];[[0.805170532], [0.344480295], [0.805170532], [0.805170532], [0.344480295]]
wiki_auto;17;There may also be listlessness or muscle stiffness (hypertonia).;1;hypertonia;disease;D009122;['C0026826', 'C0751325', 'C0751326', 'C0751327', 'C0751328', 'C0751329'];[{'T033': 'Finding'}, {'T033': 'Finding'}, {'T033': 'Finding'}, {'T033': 'Finding'}, {'T033': 'Finding'}, {'T033': 'Finding'}];[['0000008349'], [], [], [], [], []];[['hypertonia'], [], [], [], [], []];[[0.105735939], [], [], [], [], []];['C0026826'];[{'T033': 'Finding'}];[['0000008349']];[['hypertonia']];[[0.105735939]];['C0026826'];['hypertonia'];['hypertonia'];[{'T033': 'Finding'}];[['0000008349']];[['hypertonia']];[[0.105735939]]
wiki_auto;19;MERS-CoV is a betacoronavirus derived from bats.;1;MERS-CoV;disease;Unknown;[];[];[];[];[];['C3698360'];[{'T005': 'Virus'}];[];[];[];[];[];[];[];[];[];[]
wiki_auto;20;Comparison of Saudi Arabia and South Korean outbreak of the Middle East Respiratory Syndrome Coronavirus (MERS-CoV) infection.;1;Respiratory Syndrome Coronavirus;disease;Unknown;[];[];[];[];[];[];[];[];[];[];['C1546767', 'C0042497', 'C0042497', 'C0039082'];['Respiratory', 'Respiratory', 'Respiratory', 'Syndrome'];['Respiratory', 'Respirator', 'Respirators', 'Syndrome'];[{'T170': 'Intellectual Product'}, {'T074': 'Medical Device'}, {'T074': 'Medical Device'}, {'T047': 'Disease or Syndrome'}];[['0000011977']];[['syndrome']];[[0.875971388]]
wiki_auto;29;NPC occurs in children and adults.;1;NPC;disease;Unknown;[];[];[];[];[];['C0028587', 'C0220756', 'C0598988', 'C2931822'];[{'T026': 'Cell Component'}, {'T047': 'Disease or Syndrome'}, {'T026': 'Cell Component'}, {'T191': 'Neoplastic Process'}];[['0000021184'], ['0000023990']];[['niemann-pick disease type c'], ['nasopharyngeal carcinoma']];[[-1.0], [0.294013558]];[];[];[];[];[];[];[]
wiki_auto;33;It is a squamous cell carcinoma or an undifferentiated type.;1;squamous cell carcinoma;disease;D002294;['C0007137'];[{'T191': 'Neoplastic Process'}];[['0000002437']];[['squamous cell carcinoma']];[[0.670836856]];['C0007137'];[{'T191': 'Neoplastic Process'}];[['0000002437']];[['squamous cell carcinoma']];[[0.670836856]];['C0007137', 'C0007118', 'C0280302', 'C0007118', 'C0149782', 'C0206623', 'C0279637', 'C0349534', 'C0553723', 'C1412036'];['squamous cell carcinoma', 'squamous cell carcinoma', 'squamous cell carcinoma', 'squamous cell carcinoma', 'squamous cell carcinoma', 'squamous cell carcinoma', 'squamous cell carcinoma', 'squamous cell carcinoma', 'squamous cell carcinoma', 'squamous cell carcinoma'];['squamous cell carcinoma', 'basosquamous cell carcinoma', 'Lip squamous cell carcinoma', 'Basi squamous cell carcinoma', 'lung squamous cell carcinoma', 'Adenosquamous cell carcinoma', 'squamous cell carcinoma anus', 'anal squamous cell carcinoma', 'squamous cell carcinoma skin', 'Anal squamous cell carcinoma'];[{'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}];[['0000002437'], ['0000002426'], [], ['0000002426'], ['0000016697'], [], ['0000027270'], ['0000031252'], ['0000039120'], ['0000047200']];[['squamous cell carcinoma'], ['basosquamous cell carcinoma'], [], ['basosquamous cell carcinoma'], ['squamous cell lung cancer'], [], ['anal carcinoma'], ['anal margin carcinoma'], ['squamous cell carcinoma of skin'], ['anal cancer squamous cell']];[[0.670836856], [-1.0], [], [-1.0], [0.632638521], [], [-1.0], [0.0], [-1.0], [-1.0]]
wiki_auto;35;Differentiation means how different the cancer cells are from normal cells.;1;cancer;disease;D002277;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[{'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[{'T191': 'Neoplastic Process'}, {'T204': 'Eukaryote'}, {'T201': 'Clinical Attribute'}, {'T191': 'Neoplastic Process'}, {'T091': 'Biomedical Occupation or Discipline'}];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];['cancer'];['cancer'];[{'T191': 'Neoplastic Process'}];[['0000002337']];[['cancer']];[[1.0]]
wiki_auto;38;Type 1 (I) is keratinizing squamous cell carcinoma.;1;carcinoma;disease;D002277;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[{'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0007097'];[{'T191': 'Neoplastic Process'}];[['0000002416']];[['carcinoma']];[[0.531576731]];['C0007097'];['carcinoma'];['carcinoma'];[{'T191': 'Neoplastic Process'}];[['0000002416']];[['carcinoma']];[[0.531576731]]
wiki_auto;39;Type 2a (II) is non-keratinizing squamous cell carcinoma.;1;squamous cell carcinoma;disease;D002294;['C0007137'];[{'T191': 'Neoplastic Process'}];[['0000002437']];[['squamous cell carcinoma']];[[0.670836856]];['C0007137'];[{'T191': 'Neoplastic Process'}];[['0000002437']];[['squamous cell carcinoma']];[[0.670836856]];['C0007137', 'C0007118', 'C0280302', 'C0007118', 'C0149782', 'C0206623', 'C0279637', 'C0349534', 'C0553723', 'C1412036'];['squamous cell carcinoma', 'squamous cell carcinoma', 'squamous cell carcinoma', 'squamous cell carcinoma', 'squamous cell carcinoma', 'squamous cell carcinoma', 'squamous cell carcinoma', 'squamous cell carcinoma', 'squamous cell carcinoma', 'squamous cell carcinoma'];['squamous cell carcinoma', 'basosquamous cell carcinoma', 'Lip squamous cell carcinoma', 'Basi squamous cell carcinoma', 'lung squamous cell carcinoma', 'Adenosquamous cell carcinoma', 'squamous cell carcinoma anus', 'anal squamous cell carcinoma', 'squamous cell carcinoma skin', 'Anal squamous cell carcinoma'];[{'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}, {'T191': 'Neoplastic Process'}];[['0000002437'], ['0000002426'], [], ['0000002426'], ['0000016697'], [], ['0000027270'], ['0000031252'], ['0000039120'], ['0000047200']];[['squamous cell carcinoma'], ['basosquamous cell carcinoma'], [], ['basosquamous cell carcinoma'], ['squamous cell lung cancer'], [], ['anal carcinoma'], ['anal margin carcinoma'], ['squamous cell carcinoma of skin'], ['anal cancer squamous cell']];[[0.670836856], [-1.0], [], [-1.0], [0.632638521], [], [-1.0], [0.0], [-1.0], [-1.0]]
